areaCode,areaName,areaType,date,newLFDTests
E12000008,South East,region,2021-04-29,167299
E12000008,South East,region,2021-04-28,234840
E12000008,South East,region,2021-04-27,96294
E12000008,South East,region,2021-04-26,186393
E12000008,South East,region,2021-04-25,294182
E12000008,South East,region,2021-04-24,55250
E12000008,South East,region,2021-04-23,89501
E12000008,South East,region,2021-04-22,176165
E12000008,South East,region,2021-04-21,238593
E12000008,South East,region,2021-04-20,95569
E12000008,South East,region,2021-04-19,188488
E12000008,South East,region,2021-04-18,340516
E12000008,South East,region,2021-04-17,54162
E12000008,South East,region,2021-04-16,87352
E12000008,South East,region,2021-04-15,150030
E12000008,South East,region,2021-04-14,180896
E12000008,South East,region,2021-04-13,89141
E12000008,South East,region,2021-04-12,152278
E12000008,South East,region,2021-04-11,195687
E12000008,South East,region,2021-04-10,51901
E12000008,South East,region,2021-04-09,80716
E12000008,South East,region,2021-04-08,136929
E12000008,South East,region,2021-04-07,169416
E12000008,South East,region,2021-04-06,94252
E12000008,South East,region,2021-04-05,139780
E12000008,South East,region,2021-04-04,158960
E12000008,South East,region,2021-04-03,48382
E12000008,South East,region,2021-04-02,60437
E12000008,South East,region,2021-04-01,138534
E12000008,South East,region,2021-03-31,227669
E12000008,South East,region,2021-03-30,58011
E12000008,South East,region,2021-03-29,56636
E12000008,South East,region,2021-03-28,454641
E12000008,South East,region,2021-03-27,41066
E12000008,South East,region,2021-03-26,85763
E12000008,South East,region,2021-03-25,184587
E12000008,South East,region,2021-03-24,300832
E12000008,South East,region,2021-03-23,103112
E12000008,South East,region,2021-03-22,196716
E12000008,South East,region,2021-03-21,350858
E12000008,South East,region,2021-03-20,42695
E12000008,South East,region,2021-03-19,114844
E12000008,South East,region,2021-03-18,218457
E12000008,South East,region,2021-03-17,253961
E12000008,South East,region,2021-03-16,187439
E12000008,South East,region,2021-03-15,270796
E12000008,South East,region,2021-03-14,161925
E12000008,South East,region,2021-03-13,38208
E12000008,South East,region,2021-03-12,209055
E12000008,South East,region,2021-03-11,246528
E12000008,South East,region,2021-03-10,238577
E12000008,South East,region,2021-03-09,208891
E12000008,South East,region,2021-03-08,265137
E12000008,South East,region,2021-03-07,128137
E12000008,South East,region,2021-03-06,39538
E12000008,South East,region,2021-03-05,129315
E12000008,South East,region,2021-03-04,138058
E12000008,South East,region,2021-03-03,104897
E12000008,South East,region,2021-03-02,72386
E12000008,South East,region,2021-03-01,104205
E12000008,South East,region,2021-02-28,63755
E12000008,South East,region,2021-02-27,21593
E12000008,South East,region,2021-02-26,56809
E12000008,South East,region,2021-02-25,76025
E12000008,South East,region,2021-02-24,73299
E12000008,South East,region,2021-02-23,55574
E12000008,South East,region,2021-02-22,93937
E12000008,South East,region,2021-02-21,65642
E12000008,South East,region,2021-02-20,22954
E12000008,South East,region,2021-02-19,40485
E12000008,South East,region,2021-02-18,42881
E12000008,South East,region,2021-02-17,41285
E12000008,South East,region,2021-02-16,37030
E12000008,South East,region,2021-02-15,51259
E12000008,South East,region,2021-02-14,37784
E12000008,South East,region,2021-02-13,22331
E12000008,South East,region,2021-02-12,52205
E12000008,South East,region,2021-02-11,69645
E12000008,South East,region,2021-02-10,73564
E12000008,South East,region,2021-02-09,49810
E12000008,South East,region,2021-02-08,81126
E12000008,South East,region,2021-02-07,64345
E12000008,South East,region,2021-02-06,26734
E12000008,South East,region,2021-02-05,58241
E12000008,South East,region,2021-02-04,78174
E12000008,South East,region,2021-02-03,82655
E12000008,South East,region,2021-02-02,61755
E12000008,South East,region,2021-02-01,89388
E12000008,South East,region,2021-01-31,65638
E12000008,South East,region,2021-01-30,25330
E12000008,South East,region,2021-01-29,53462
E12000008,South East,region,2021-01-28,68480
E12000008,South East,region,2021-01-27,67736
E12000008,South East,region,2021-01-26,51721
E12000008,South East,region,2021-01-25,70941
E12000008,South East,region,2021-01-24,34987
E12000008,South East,region,2021-01-23,22815
E12000008,South East,region,2021-01-22,44144
E12000008,South East,region,2021-01-21,43788
E12000008,South East,region,2021-01-20,40736
E12000008,South East,region,2021-01-19,43113
E12000008,South East,region,2021-01-18,57030
E12000008,South East,region,2021-01-17,24486
E12000008,South East,region,2021-01-16,20801
E12000008,South East,region,2021-01-15,35642
E12000008,South East,region,2021-01-14,33307
E12000008,South East,region,2021-01-13,31072
E12000008,South East,region,2021-01-12,33518
E12000008,South East,region,2021-01-11,44550
E12000008,South East,region,2021-01-10,19620
E12000008,South East,region,2021-01-09,17437
E12000008,South East,region,2021-01-08,29135
E12000008,South East,region,2021-01-07,23658
E12000008,South East,region,2021-01-06,15790
E12000008,South East,region,2021-01-05,17045
E12000008,South East,region,2021-01-04,17995
E12000008,South East,region,2021-01-03,7532
E12000008,South East,region,2021-01-02,6681
E12000008,South East,region,2021-01-01,4176
E12000008,South East,region,2020-12-31,8797
E12000008,South East,region,2020-12-30,9573
E12000008,South East,region,2020-12-29,8816
E12000008,South East,region,2020-12-28,5249
E12000008,South East,region,2020-12-27,3146
E12000008,South East,region,2020-12-26,1511
E12000008,South East,region,2020-12-25,1138
E12000008,South East,region,2020-12-24,4076
E12000008,South East,region,2020-12-23,4674
E12000008,South East,region,2020-12-22,4567
E12000008,South East,region,2020-12-21,4246
E12000008,South East,region,2020-12-20,3309
E12000008,South East,region,2020-12-19,2980
E12000008,South East,region,2020-12-18,4029
E12000008,South East,region,2020-12-17,2959
E12000008,South East,region,2020-12-16,3080
E12000008,South East,region,2020-12-15,3192
E12000008,South East,region,2020-12-14,3594
E12000008,South East,region,2020-12-13,1818
E12000008,South East,region,2020-12-12,1995
E12000008,South East,region,2020-12-11,5448
E12000008,South East,region,2020-12-10,3775
E12000008,South East,region,2020-12-09,5430
E12000008,South East,region,2020-12-08,6389
E12000008,South East,region,2020-12-07,6682
E12000008,South East,region,2020-12-06,3773
E12000008,South East,region,2020-12-05,5104
E12000008,South East,region,2020-12-04,7572
E12000008,South East,region,2020-12-03,5992
E12000008,South East,region,2020-12-02,4383
E12000008,South East,region,2020-12-01,4652
E12000008,South East,region,2020-11-30,4550
E12000008,South East,region,2020-11-29,189
E12000008,South East,region,2020-11-28,146
E12000008,South East,region,2020-11-27,427
E12000008,South East,region,2020-11-26,279
E12000008,South East,region,2020-11-25,126
E12000008,South East,region,2020-11-24,121
E12000008,South East,region,2020-11-23,110
E12000008,South East,region,2020-11-22,17
E12000008,South East,region,2020-11-21,20
E12000008,South East,region,2020-11-20,104
E12000008,South East,region,2020-11-19,152
E12000008,South East,region,2020-11-18,156
E12000008,South East,region,2020-11-17,161
E12000008,South East,region,2020-11-16,147
E12000008,South East,region,2020-11-15,6
E12000008,South East,region,2020-11-14,18
E12000008,South East,region,2020-11-13,52
E12000008,South East,region,2020-11-12,44
E12000008,South East,region,2020-11-11,66
E12000008,South East,region,2020-11-10,38
E12000008,South East,region,2020-11-09,41
E12000008,South East,region,2020-11-08,7
E12000008,South East,region,2020-11-07,10
E12000008,South East,region,2020-11-06,24
E12000008,South East,region,2020-11-05,39
E12000008,South East,region,2020-11-04,51
E12000008,South East,region,2020-11-03,13
E12000008,South East,region,2020-11-02,7
E12000008,South East,region,2020-11-01,0
E12000008,South East,region,2020-10-31,0
E12000008,South East,region,2020-10-30,0
E12000008,South East,region,2020-10-29,3
E12000008,South East,region,2020-10-28,0
E12000008,South East,region,2020-10-27,0
E12000008,South East,region,2020-10-26,0
E12000008,South East,region,2020-10-25,0
E12000008,South East,region,2020-10-24,0
E12000008,South East,region,2020-10-23,4
E12000009,South West,region,2021-10-03,82209
E12000009,South West,region,2021-10-02,42815
E12000009,South West,region,2021-10-01,58802
E12000009,South West,region,2021-09-30,77368
E12000009,South West,region,2021-09-29,87757
E12000009,South West,region,2021-09-28,59704
E12000009,South West,region,2021-09-27,89409
E12000009,South West,region,2021-09-26,99150
E12000009,South West,region,2021-09-25,45866
E12000009,South West,region,2021-09-24,58865
E12000009,South West,region,2021-09-23,81550
E12000009,South West,region,2021-09-22,85006
E12000009,South West,region,2021-09-21,60684
E12000009,South West,region,2021-09-20,90447
E12000009,South West,region,2021-09-19,105426
E12000009,South West,region,2021-09-18,51820
E12000009,South West,region,2021-09-17,65211
E12000009,South West,region,2021-09-16,85046
E12000009,South West,region,2021-09-15,94118
E12000009,South West,region,2021-09-14,68232
E12000009,South West,region,2021-09-13,105804
E12000009,South West,region,2021-09-12,102082
E12000009,South West,region,2021-09-11,46568
E12000009,South West,region,2021-09-10,96203
E12000009,South West,region,2021-09-09,108930
E12000009,South West,region,2021-09-08,111729
E12000009,South West,region,2021-09-07,106324
E12000009,South West,region,2021-09-06,136562
E12000009,South West,region,2021-09-05,93391
E12000009,South West,region,2021-09-04,56458
E12000009,South West,region,2021-09-03,95468
E12000009,South West,region,2021-09-02,95157
E12000009,South West,region,2021-09-01,82723
E12000009,South West,region,2021-08-31,74234
E12000009,South West,region,2021-08-30,63128
E12000009,South West,region,2021-08-29,56082
E12000009,South West,region,2021-08-28,52171
E12000009,South West,region,2021-08-27,65890
E12000009,South West,region,2021-08-26,73701
E12000009,South West,region,2021-08-25,69421
E12000009,South West,region,2021-08-24,54791
E12000009,South West,region,2021-08-23,67676
E12000009,South West,region,2021-08-22,56313
E12000009,South West,region,2021-08-21,46166
E12000009,South West,region,2021-08-20,57717
E12000009,South West,region,2021-08-19,64936
E12000009,South West,region,2021-08-18,61438
E12000009,South West,region,2021-08-17,51934
E12000009,South West,region,2021-08-16,67646
E12000009,South West,region,2021-08-15,58323
E12000009,South West,region,2021-08-14,43168
E12000009,South West,region,2021-08-13,60116
E12000009,South West,region,2021-08-12,65494
E12000009,South West,region,2021-08-11,67460
E12000009,South West,region,2021-08-10,58635
E12000009,South West,region,2021-08-09,70465
E12000009,South West,region,2021-08-08,58636
E12000009,South West,region,2021-08-07,45337
E12000009,South West,region,2021-08-06,58466
E12000009,South West,region,2021-08-05,64987
E12000009,South West,region,2021-08-04,61835
E12000009,South West,region,2021-08-03,53890
E12000009,South West,region,2021-08-02,71928
E12000009,South West,region,2021-08-01,61877
E12000009,South West,region,2021-07-31,46238
E12000009,South West,region,2021-07-30,66936
E12000009,South West,region,2021-07-29,73220
E12000009,South West,region,2021-07-28,70826
E12000009,South West,region,2021-07-27,60085
E12000009,South West,region,2021-07-26,78777
E12000009,South West,region,2021-07-25,74088
E12000009,South West,region,2021-07-24,53983
E12000009,South West,region,2021-07-23,72546
E12000009,South West,region,2021-07-22,83320
E12000009,South West,region,2021-07-21,88130
E12000009,South West,region,2021-07-20,67325
E12000009,South West,region,2021-07-19,103440
E12000009,South West,region,2021-07-18,109752
E12000009,South West,region,2021-07-17,49039
E12000009,South West,region,2021-07-16,69299
E12000009,South West,region,2021-07-15,97116
E12000009,South West,region,2021-07-14,106954
E12000009,South West,region,2021-07-13,68220
E12000009,South West,region,2021-07-12,101832
E12000009,South West,region,2021-07-11,108165
E12000009,South West,region,2021-07-10,44245
E12000009,South West,region,2021-07-09,64510
E12000009,South West,region,2021-07-08,94837
E12000009,South West,region,2021-07-07,107452
E12000009,South West,region,2021-07-06,69130
E12000009,South West,region,2021-07-05,107079
E12000009,South West,region,2021-07-04,123811
E12000009,South West,region,2021-07-03,43107
E12000009,South West,region,2021-07-02,61311
E12000009,South West,region,2021-07-01,95450
E12000009,South West,region,2021-06-30,108644
E12000009,South West,region,2021-06-29,65390
E12000009,South West,region,2021-06-28,106512
E12000009,South West,region,2021-06-27,126876
E12000009,South West,region,2021-06-26,37172
E12000009,South West,region,2021-06-25,59893
E12000009,South West,region,2021-06-24,93706
E12000009,South West,region,2021-06-23,107188
E12000009,South West,region,2021-06-22,62857
E12000009,South West,region,2021-06-21,103742
E12000009,South West,region,2021-06-20,125826
E12000009,South West,region,2021-06-19,41209
E12000009,South West,region,2021-06-18,58547
E12000009,South West,region,2021-06-17,92175
E12000009,South West,region,2021-06-16,103974
E12000009,South West,region,2021-06-15,58353
E12000009,South West,region,2021-06-14,100179
E12000009,South West,region,2021-06-13,112532
E12000009,South West,region,2021-06-12,31988
E12000009,South West,region,2021-06-11,54552
E12000009,South West,region,2021-06-10,83486
E12000009,South West,region,2021-06-09,99635
E12000009,South West,region,2021-06-08,53629
E12000009,South West,region,2021-06-07,95882
E12000009,South West,region,2021-06-06,133371
E12000009,South West,region,2021-06-05,29198
E12000009,South West,region,2021-06-04,46036
E12000009,South West,region,2021-06-03,66041
E12000009,South West,region,2021-06-02,72939
E12000009,South West,region,2021-06-01,55973
E12000009,South West,region,2021-05-31,64513
E12000009,South West,region,2021-05-30,60444
E12000009,South West,region,2021-05-29,27589
E12000009,South West,region,2021-05-28,48282
E12000009,South West,region,2021-05-27,82533
E12000009,South West,region,2021-05-26,102256
E12000009,South West,region,2021-05-25,55284
E12000009,South West,region,2021-05-24,102307
E12000009,South West,region,2021-05-23,133418
E12000009,South West,region,2021-05-22,30134
E12000009,South West,region,2021-05-21,52674
E12000009,South West,region,2021-05-20,94555
E12000009,South West,region,2021-05-19,111725
E12000009,South West,region,2021-05-18,56591
E12000009,South West,region,2021-05-17,108516
E12000009,South West,region,2021-05-16,134507
E12000009,South West,region,2021-05-15,27359
E12000009,South West,region,2021-05-14,50079
E12000009,South West,region,2021-05-13,94611
E12000009,South West,region,2021-05-12,118126
E12000009,South West,region,2021-05-11,56348
E12000009,South West,region,2021-05-10,106699
E12000009,South West,region,2021-05-09,152826
E12000009,South West,region,2021-05-08,29999
E12000009,South West,region,2021-05-07,54066
E12000009,South West,region,2021-05-06,97334
E12000009,South West,region,2021-05-05,120745
E12000009,South West,region,2021-05-04,84438
E12000009,South West,region,2021-05-03,130746
E12000009,South West,region,2021-05-02,93941
E12000009,South West,region,2021-05-01,27727
E12000009,South West,region,2021-04-30,51561
E12000009,South West,region,2021-04-29,103288
E12000009,South West,region,2021-04-28,137153
E12000009,South West,region,2021-04-27,59975
E12000009,South West,region,2021-04-26,114840
E12000009,South West,region,2021-04-25,170918
E12000009,South West,region,2021-04-24,29127
E12000009,South West,region,2021-04-23,54623
E12000009,South West,region,2021-04-22,109147
E12000009,South West,region,2021-04-21,140657
E12000009,South West,region,2021-04-20,57575
E12000009,South West,region,2021-04-19,114790
E12000009,South West,region,2021-04-18,203738
E12000009,South West,region,2021-04-17,29745
E12000009,South West,region,2021-04-16,52238
E12000009,South West,region,2021-04-15,90644
E12000009,South West,region,2021-04-14,102303
E12000009,South West,region,2021-04-13,53513
E12000009,South West,region,2021-04-12,93486
E12000009,South West,region,2021-04-11,111305
E12000009,South West,region,2021-04-10,27258
E12000009,South West,region,2021-04-09,47548
E12000009,South West,region,2021-04-08,84116
E12000009,South West,region,2021-04-07,100818
E12000009,South West,region,2021-04-06,55417
E12000009,South West,region,2021-04-05,88003
E12000009,South West,region,2021-04-04,95763
E12000009,South West,region,2021-04-03,23436
E12000009,South West,region,2021-04-02,36082
E12000009,South West,region,2021-04-01,84940
E12000009,South West,region,2021-03-31,140768
E12000009,South West,region,2021-03-30,34575
E12000009,South West,region,2021-03-29,37130
E12000009,South West,region,2021-03-28,283652
E12000009,South West,region,2021-03-27,21919
E12000009,South West,region,2021-03-26,51828
E12000009,South West,region,2021-03-25,116669
E12000009,South West,region,2021-03-24,179555
E12000009,South West,region,2021-03-23,63596
E12000009,South West,region,2021-03-22,121068
E12000009,South West,region,2021-03-21,205340
E12000009,South West,region,2021-03-20,22091
E12000009,South West,region,2021-03-19,65671
E12000009,South West,region,2021-03-18,131520
E12000009,South West,region,2021-03-17,154318
E12000009,South West,region,2021-03-16,112508
E12000009,South West,region,2021-03-15,164403
E12000009,South West,region,2021-03-14,98924
E12000009,South West,region,2021-03-13,18348
E12000009,South West,region,2021-03-12,124851
E12000009,South West,region,2021-03-11,154651
E12000009,South West,region,2021-03-10,136452
E12000009,South West,region,2021-03-09,126715
E12000009,South West,region,2021-03-08,164931
E12000009,South West,region,2021-03-07,74175
E12000009,South West,region,2021-03-06,17106
E12000009,South West,region,2021-03-05,73123
E12000009,South West,region,2021-03-04,86440
E12000009,South West,region,2021-03-03,65638
E12000009,South West,region,2021-03-02,46717
E12000009,South West,region,2021-03-01,70499
E12000009,South West,region,2021-02-28,41276
E12000009,South West,region,2021-02-27,10590
E12000009,South West,region,2021-02-26,34960
E12000009,South West,region,2021-02-25,53234
E12000009,South West,region,2021-02-24,48245
E12000009,South West,region,2021-02-23,37746
E12000009,South West,region,2021-02-22,63470
E12000009,South West,region,2021-02-21,41825
E12000009,South West,region,2021-02-20,10936
E12000009,South West,region,2021-02-19,23905
E12000009,South West,region,2021-02-18,29145
E12000009,South West,region,2021-02-17,25348
E12000009,South West,region,2021-02-16,24213
E12000009,South West,region,2021-02-15,33734
E12000009,South West,region,2021-02-14,22608
E12000009,South West,region,2021-02-13,10740
E12000009,South West,region,2021-02-12,32775
E12000009,South West,region,2021-02-11,50886
E12000009,South West,region,2021-02-10,49098
E12000009,South West,region,2021-02-09,36886
E12000009,South West,region,2021-02-08,60707
E12000009,South West,region,2021-02-07,42497
E12000009,South West,region,2021-02-06,11398
E12000009,South West,region,2021-02-05,34384
E12000009,South West,region,2021-02-04,50199
E12000009,South West,region,2021-02-03,50421
E12000009,South West,region,2021-02-02,36160
E12000009,South West,region,2021-02-01,57672
E12000009,South West,region,2021-01-31,41469
E12000009,South West,region,2021-01-30,10686
E12000009,South West,region,2021-01-29,31393
E12000009,South West,region,2021-01-28,44773
E12000009,South West,region,2021-01-27,43988
E12000009,South West,region,2021-01-26,32645
E12000009,South West,region,2021-01-25,46021
E12000009,South West,region,2021-01-24,18191
E12000009,South West,region,2021-01-23,8475
E12000009,South West,region,2021-01-22,24283
E12000009,South West,region,2021-01-21,27021
E12000009,South West,region,2021-01-20,23355
E12000009,South West,region,2021-01-19,26710
E12000009,South West,region,2021-01-18,36412
E12000009,South West,region,2021-01-17,10527
E12000009,South West,region,2021-01-16,6191
E12000009,South West,region,2021-01-15,18577
E12000009,South West,region,2021-01-14,19931
E12000009,South West,region,2021-01-13,16373
E12000009,South West,region,2021-01-12,17732
E12000009,South West,region,2021-01-11,24318
E12000009,South West,region,2021-01-10,5260
E12000009,South West,region,2021-01-09,3325
E12000009,South West,region,2021-01-08,13202
E12000009,South West,region,2021-01-07,12394
E12000009,South West,region,2021-01-06,9939
E12000009,South West,region,2021-01-05,10256
E12000009,South West,region,2021-01-04,9652
E12000009,South West,region,2021-01-03,1871
E12000009,South West,region,2021-01-02,1324
E12000009,South West,region,2021-01-01,1308
E12000009,South West,region,2020-12-31,2683
E12000009,South West,region,2020-12-30,2785
E12000009,South West,region,2020-12-29,2913
E12000009,South West,region,2020-12-28,1784
E12000009,South West,region,2020-12-27,614
E12000009,South West,region,2020-12-26,555
E12000009,South West,region,2020-12-25,620
E12000009,South West,region,2020-12-24,1309
E12000009,South West,region,2020-12-23,1036
E12000009,South West,region,2020-12-22,938
E12000009,South West,region,2020-12-21,666
E12000009,South West,region,2020-12-20,195
E12000009,South West,region,2020-12-19,229
E12000009,South West,region,2020-12-18,1078
E12000009,South West,region,2020-12-17,988
E12000009,South West,region,2020-12-16,587
E12000009,South West,region,2020-12-15,867
E12000009,South West,region,2020-12-14,1400
E12000009,South West,region,2020-12-13,346
E12000009,South West,region,2020-12-12,408
E12000009,South West,region,2020-12-11,1474
E12000009,South West,region,2020-12-10,1023
E12000009,South West,region,2020-12-09,3068
E12000009,South West,region,2020-12-08,3662
E12000009,South West,region,2020-12-07,3535
E12000009,South West,region,2020-12-06,3468
E12000009,South West,region,2020-12-05,3725
E12000009,South West,region,2020-12-04,4840
E12000009,South West,region,2020-12-03,4296
E12000009,South West,region,2020-12-02,3302
E12000009,South West,region,2020-12-01,3295
E12000009,South West,region,2020-11-30,3162
E12000009,South West,region,2020-11-29,33
E12000009,South West,region,2020-11-28,34
E12000009,South West,region,2020-11-27,45
E12000009,South West,region,2020-11-26,25
E12000009,South West,region,2020-11-25,36
E12000009,South West,region,2020-11-24,32
E12000009,South West,region,2020-11-23,30
E12000009,South West,region,2020-11-22,6
E12000009,South West,region,2020-11-21,5
E12000009,South West,region,2020-11-20,42
E12000009,South West,region,2020-11-19,23
E12000009,South West,region,2020-11-18,90
E12000009,South West,region,2020-11-17,18
E12000009,South West,region,2020-11-16,14
E12000009,South West,region,2020-11-15,9
E12000009,South West,region,2020-11-14,8
E12000009,South West,region,2020-11-13,9
E12000009,South West,region,2020-11-12,13
E12000009,South West,region,2020-11-11,14
E12000009,South West,region,2020-11-10,35
E12000009,South West,region,2020-11-09,19
E12000009,South West,region,2020-11-08,13
E12000009,South West,region,2020-11-07,21
E12000009,South West,region,2020-11-06,6
