areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E06000023,"Bristol, City of",utla,2021-04-20,85_89,5090.0,4479.0,27.0,4822.0,1.0,4479.0,27.0,94.7,88.0,88.0
E06000023,"Bristol, City of",utla,2021-04-20,90+,2927.0,2515.0,22.0,2779.0,1.0,2515.0,22.0,94.9,85.9,85.9
E06000023,"Bristol, City of",utla,2021-04-19,16_17,10169.0,36.0,1.0,569.0,1.0,36.0,1.0,5.6,0.4,0.4
E06000023,"Bristol, City of",utla,2021-04-19,18_24,63771.0,3156.0,41.0,9496.0,4.0,3156.0,41.0,14.9,4.9,4.9
E06000023,"Bristol, City of",utla,2021-04-19,25_29,53656.0,3839.0,49.0,9560.0,9.0,3839.0,49.0,17.8,7.2,7.2
E06000023,"Bristol, City of",utla,2021-04-19,30_34,53303.0,3957.0,52.0,10766.0,4.0,3957.0,52.0,20.2,7.4,7.4
E06000023,"Bristol, City of",utla,2021-04-19,35_39,46044.0,3388.0,50.0,10889.0,9.0,3388.0,50.0,23.6,7.4,7.4
E06000023,"Bristol, City of",utla,2021-04-19,40_44,37480.0,3129.0,50.0,11530.0,10.0,3129.0,50.0,30.8,8.3,8.3
E06000023,"Bristol, City of",utla,2021-04-19,45_49,31545.0,3130.0,50.0,14414.0,345.0,3130.0,50.0,45.7,9.9,9.9
E06000023,"Bristol, City of",utla,2021-04-19,50_54,29501.0,3345.0,44.0,23497.0,3.0,3345.0,44.0,79.6,11.3,11.3
E06000023,"Bristol, City of",utla,2021-04-19,55_59,27546.0,3472.0,50.0,22854.0,3.0,3472.0,50.0,83.0,12.6,12.6
E06000023,"Bristol, City of",utla,2021-04-19,60_64,22137.0,2577.0,34.0,18990.0,2.0,2577.0,34.0,85.8,11.6,11.6
E06000023,"Bristol, City of",utla,2021-04-19,65_69,17977.0,1864.0,31.0,16118.0,0.0,1864.0,31.0,89.7,10.4,10.4
E06000023,"Bristol, City of",utla,2021-04-19,70_74,16550.0,6216.0,64.0,15346.0,1.0,6216.0,64.0,92.7,37.6,37.6
E06000023,"Bristol, City of",utla,2021-04-19,75_79,11602.0,9129.0,94.0,10867.0,0.0,9129.0,94.0,93.7,78.7,78.7
E06000023,"Bristol, City of",utla,2021-04-19,80_84,8187.0,7216.0,20.0,7755.0,0.0,7216.0,20.0,94.7,88.1,88.1
E06000023,"Bristol, City of",utla,2021-04-19,85_89,5090.0,4452.0,20.0,4821.0,1.0,4452.0,20.0,94.7,87.5,87.5
E06000023,"Bristol, City of",utla,2021-04-19,90+,2927.0,2493.0,8.0,2778.0,0.0,2493.0,8.0,94.9,85.2,85.2
E06000023,"Bristol, City of",utla,2021-04-18,16_17,10169.0,35.0,1.0,568.0,0.0,35.0,1.0,5.6,0.3,0.3
E06000023,"Bristol, City of",utla,2021-04-18,18_24,63771.0,3115.0,33.0,9492.0,5.0,3115.0,33.0,14.9,4.9,4.9
E06000023,"Bristol, City of",utla,2021-04-18,25_29,53656.0,3790.0,64.0,9551.0,1.0,3790.0,64.0,17.8,7.1,7.1
E06000023,"Bristol, City of",utla,2021-04-18,30_34,53303.0,3905.0,54.0,10762.0,4.0,3905.0,54.0,20.2,7.3,7.3
E06000023,"Bristol, City of",utla,2021-04-18,35_39,46044.0,3338.0,50.0,10880.0,3.0,3338.0,50.0,23.6,7.2,7.2
E06000023,"Bristol, City of",utla,2021-04-18,40_44,37480.0,3079.0,41.0,11520.0,2.0,3079.0,41.0,30.7,8.2,8.2
E06000023,"Bristol, City of",utla,2021-04-18,45_49,31545.0,3080.0,49.0,14069.0,205.0,3080.0,49.0,44.6,9.8,9.8
E06000023,"Bristol, City of",utla,2021-04-18,50_54,29501.0,3301.0,37.0,23494.0,1.0,3301.0,37.0,79.6,11.2,11.2
E06000023,"Bristol, City of",utla,2021-04-18,55_59,27546.0,3422.0,41.0,22851.0,2.0,3422.0,41.0,83.0,12.4,12.4
E06000023,"Bristol, City of",utla,2021-04-18,60_64,22137.0,2543.0,23.0,18988.0,0.0,2543.0,23.0,85.8,11.5,11.5
E06000023,"Bristol, City of",utla,2021-04-18,65_69,17977.0,1833.0,15.0,16118.0,0.0,1833.0,15.0,89.7,10.2,10.2
E06000023,"Bristol, City of",utla,2021-04-18,70_74,16550.0,6152.0,24.0,15345.0,3.0,6152.0,24.0,92.7,37.2,37.2
E06000023,"Bristol, City of",utla,2021-04-18,75_79,11602.0,9035.0,110.0,10867.0,0.0,9035.0,110.0,93.7,77.9,77.9
E06000023,"Bristol, City of",utla,2021-04-18,80_84,8187.0,7196.0,15.0,7755.0,0.0,7196.0,15.0,94.7,87.9,87.9
E06000023,"Bristol, City of",utla,2021-04-18,85_89,5090.0,4432.0,16.0,4820.0,0.0,4432.0,16.0,94.7,87.1,87.1
E06000023,"Bristol, City of",utla,2021-04-18,90+,2927.0,2485.0,9.0,2778.0,0.0,2485.0,9.0,94.9,84.9,84.9
E06000023,"Bristol, City of",utla,2021-04-17,16_17,10169.0,34.0,3.0,568.0,5.0,34.0,3.0,5.6,0.3,0.3
E06000023,"Bristol, City of",utla,2021-04-17,18_24,63771.0,3082.0,97.0,9487.0,39.0,3082.0,97.0,14.9,4.8,4.8
E06000023,"Bristol, City of",utla,2021-04-17,25_29,53656.0,3726.0,101.0,9550.0,27.0,3726.0,101.0,17.8,6.9,6.9
E06000023,"Bristol, City of",utla,2021-04-17,30_34,53303.0,3851.0,128.0,10758.0,42.0,3851.0,128.0,20.2,7.2,7.2
E06000023,"Bristol, City of",utla,2021-04-17,35_39,46044.0,3288.0,121.0,10877.0,24.0,3288.0,121.0,23.6,7.1,7.1
E06000023,"Bristol, City of",utla,2021-04-17,40_44,37480.0,3038.0,126.0,11518.0,42.0,3038.0,126.0,30.7,8.1,8.1
E06000023,"Bristol, City of",utla,2021-04-17,45_49,31545.0,3031.0,149.0,13864.0,410.0,3031.0,149.0,43.9,9.6,9.6
E06000023,"Bristol, City of",utla,2021-04-17,50_54,29501.0,3264.0,178.0,23493.0,76.0,3264.0,178.0,79.6,11.1,11.1
E06000023,"Bristol, City of",utla,2021-04-17,55_59,27546.0,3381.0,212.0,22849.0,46.0,3381.0,212.0,82.9,12.3,12.3
E06000023,"Bristol, City of",utla,2021-04-17,60_64,22137.0,2520.0,221.0,18988.0,26.0,2520.0,221.0,85.8,11.4,11.4
E06000023,"Bristol, City of",utla,2021-04-17,65_69,17977.0,1818.0,364.0,16118.0,3.0,1818.0,364.0,89.7,10.1,10.1
E06000023,"Bristol, City of",utla,2021-04-17,70_74,16550.0,6128.0,1827.0,15342.0,7.0,6128.0,1827.0,92.7,37.0,37.0
E06000023,"Bristol, City of",utla,2021-04-17,75_79,11602.0,8925.0,1093.0,10867.0,2.0,8925.0,1093.0,93.7,76.9,76.9
E06000023,"Bristol, City of",utla,2021-04-17,80_84,8187.0,7181.0,133.0,7755.0,0.0,7181.0,133.0,94.7,87.7,87.7
E06000023,"Bristol, City of",utla,2021-04-17,85_89,5090.0,4416.0,59.0,4820.0,1.0,4416.0,59.0,94.7,86.8,86.8
E06000023,"Bristol, City of",utla,2021-04-17,90+,2927.0,2476.0,33.0,2778.0,1.0,2476.0,33.0,94.9,84.6,84.6
E06000023,"Bristol, City of",utla,2021-04-16,16_17,10169.0,31.0,1.0,563.0,2.0,31.0,1.0,5.5,0.3,0.3
E06000023,"Bristol, City of",utla,2021-04-16,18_24,63771.0,2985.0,109.0,9448.0,39.0,2985.0,109.0,14.8,4.7,4.7
E06000023,"Bristol, City of",utla,2021-04-16,25_29,53656.0,3625.0,105.0,9523.0,23.0,3625.0,105.0,17.7,6.8,6.8
E06000023,"Bristol, City of",utla,2021-04-16,30_34,53303.0,3723.0,100.0,10716.0,38.0,3723.0,100.0,20.1,7.0,7.0
E06000023,"Bristol, City of",utla,2021-04-16,35_39,46044.0,3167.0,75.0,10853.0,24.0,3167.0,75.0,23.6,6.9,6.9
E06000023,"Bristol, City of",utla,2021-04-16,40_44,37480.0,2912.0,77.0,11476.0,26.0,2912.0,77.0,30.6,7.8,7.8
E06000023,"Bristol, City of",utla,2021-04-16,45_49,31545.0,2882.0,89.0,13454.0,366.0,2882.0,89.0,42.7,9.1,9.1
E06000023,"Bristol, City of",utla,2021-04-16,50_54,29501.0,3086.0,108.0,23417.0,33.0,3086.0,108.0,79.4,10.5,10.5
E06000023,"Bristol, City of",utla,2021-04-16,55_59,27546.0,3169.0,121.0,22803.0,19.0,3169.0,121.0,82.8,11.5,11.5
E06000023,"Bristol, City of",utla,2021-04-16,60_64,22137.0,2299.0,85.0,18962.0,9.0,2299.0,85.0,85.7,10.4,10.4
E06000023,"Bristol, City of",utla,2021-04-16,65_69,17977.0,1454.0,61.0,16115.0,6.0,1454.0,61.0,89.6,8.1,8.1
E06000023,"Bristol, City of",utla,2021-04-16,70_74,16550.0,4301.0,1018.0,15335.0,2.0,4301.0,1018.0,92.7,26.0,26.0
E06000023,"Bristol, City of",utla,2021-04-16,75_79,11602.0,7832.0,952.0,10865.0,2.0,7832.0,952.0,93.6,67.5,67.5
E06000023,"Bristol, City of",utla,2021-04-16,80_84,8187.0,7048.0,112.0,7755.0,1.0,7048.0,112.0,94.7,86.1,86.1
E06000023,"Bristol, City of",utla,2021-04-16,85_89,5090.0,4357.0,72.0,4819.0,0.0,4357.0,72.0,94.7,85.6,85.6
E06000023,"Bristol, City of",utla,2021-04-16,90+,2927.0,2443.0,31.0,2777.0,0.0,2443.0,31.0,94.9,83.5,83.5
E06000023,"Bristol, City of",utla,2021-04-15,16_17,10169.0,30.0,0.0,561.0,0.0,30.0,0.0,5.5,0.3,0.3
E06000023,"Bristol, City of",utla,2021-04-15,18_24,63771.0,2876.0,74.0,9409.0,7.0,2876.0,74.0,14.8,4.5,4.5
E06000023,"Bristol, City of",utla,2021-04-15,25_29,53656.0,3520.0,76.0,9500.0,3.0,3520.0,76.0,17.7,6.6,6.6
E06000023,"Bristol, City of",utla,2021-04-15,30_34,53303.0,3623.0,80.0,10678.0,3.0,3623.0,80.0,20.0,6.8,6.8
E06000023,"Bristol, City of",utla,2021-04-15,35_39,46044.0,3092.0,75.0,10829.0,7.0,3092.0,75.0,23.5,6.7,6.7
E06000023,"Bristol, City of",utla,2021-04-15,40_44,37480.0,2835.0,75.0,11450.0,5.0,2835.0,75.0,30.5,7.6,7.6
E06000023,"Bristol, City of",utla,2021-04-15,45_49,31545.0,2793.0,71.0,13088.0,70.0,2793.0,71.0,41.5,8.9,8.9
E06000023,"Bristol, City of",utla,2021-04-15,50_54,29501.0,2978.0,76.0,23384.0,5.0,2978.0,76.0,79.3,10.1,10.1
E06000023,"Bristol, City of",utla,2021-04-15,55_59,27546.0,3048.0,107.0,22784.0,7.0,3048.0,107.0,82.7,11.1,11.1
E06000023,"Bristol, City of",utla,2021-04-15,60_64,22137.0,2214.0,57.0,18953.0,2.0,2214.0,57.0,85.6,10.0,10.0
E06000023,"Bristol, City of",utla,2021-04-15,65_69,17977.0,1393.0,48.0,16109.0,0.0,1393.0,48.0,89.6,7.7,7.7
E06000023,"Bristol, City of",utla,2021-04-15,70_74,16550.0,3283.0,169.0,15333.0,2.0,3283.0,169.0,92.6,19.8,19.8
E06000023,"Bristol, City of",utla,2021-04-15,75_79,11602.0,6880.0,151.0,10863.0,1.0,6880.0,151.0,93.6,59.3,59.3
E06000023,"Bristol, City of",utla,2021-04-15,80_84,8187.0,6936.0,66.0,7754.0,2.0,6936.0,66.0,94.7,84.7,84.7
E06000023,"Bristol, City of",utla,2021-04-15,85_89,5090.0,4285.0,68.0,4819.0,0.0,4285.0,68.0,94.7,84.2,84.2
E06000023,"Bristol, City of",utla,2021-04-15,90+,2927.0,2412.0,44.0,2777.0,0.0,2412.0,44.0,94.9,82.4,82.4
E06000023,"Bristol, City of",utla,2021-04-14,16_17,10169.0,30.0,2.0,561.0,0.0,30.0,2.0,5.5,0.3,0.3
E06000023,"Bristol, City of",utla,2021-04-14,18_24,63771.0,2802.0,93.0,9402.0,7.0,2802.0,93.0,14.7,4.4,4.4
E06000023,"Bristol, City of",utla,2021-04-14,25_29,53656.0,3444.0,91.0,9497.0,8.0,3444.0,91.0,17.7,6.4,6.4
E06000023,"Bristol, City of",utla,2021-04-14,30_34,53303.0,3543.0,100.0,10675.0,25.0,3543.0,100.0,20.0,6.6,6.6
E06000023,"Bristol, City of",utla,2021-04-14,35_39,46044.0,3017.0,87.0,10822.0,21.0,3017.0,87.0,23.5,6.6,6.6
E06000023,"Bristol, City of",utla,2021-04-14,40_44,37480.0,2760.0,68.0,11445.0,13.0,2760.0,68.0,30.5,7.4,7.4
E06000023,"Bristol, City of",utla,2021-04-14,45_49,31545.0,2722.0,78.0,13018.0,109.0,2722.0,78.0,41.3,8.6,8.6
E06000023,"Bristol, City of",utla,2021-04-14,50_54,29501.0,2902.0,100.0,23379.0,19.0,2902.0,100.0,79.2,9.8,9.8
E06000023,"Bristol, City of",utla,2021-04-14,55_59,27546.0,2941.0,95.0,22777.0,21.0,2941.0,95.0,82.7,10.7,10.7
E06000023,"Bristol, City of",utla,2021-04-14,60_64,22137.0,2157.0,77.0,18951.0,12.0,2157.0,77.0,85.6,9.7,9.7
E06000023,"Bristol, City of",utla,2021-04-14,65_69,17977.0,1345.0,117.0,16109.0,4.0,1345.0,117.0,89.6,7.5,7.5
E06000023,"Bristol, City of",utla,2021-04-14,70_74,16550.0,3114.0,576.0,15331.0,2.0,3114.0,576.0,92.6,18.8,18.8
E06000023,"Bristol, City of",utla,2021-04-14,75_79,11602.0,6729.0,578.0,10862.0,3.0,6729.0,578.0,93.6,58.0,58.0
E06000023,"Bristol, City of",utla,2021-04-14,80_84,8187.0,6870.0,156.0,7752.0,0.0,6870.0,156.0,94.7,83.9,83.9
E06000023,"Bristol, City of",utla,2021-04-14,85_89,5090.0,4217.0,104.0,4819.0,0.0,4217.0,104.0,94.7,82.8,82.8
E06000023,"Bristol, City of",utla,2021-04-14,90+,2927.0,2368.0,51.0,2777.0,2.0,2368.0,51.0,94.9,80.9,80.9
E06000023,"Bristol, City of",utla,2021-04-13,16_17,10169.0,28.0,1.0,561.0,0.0,28.0,1.0,5.5,0.3,0.3
E06000023,"Bristol, City of",utla,2021-04-13,18_24,63771.0,2709.0,73.0,9395.0,6.0,2709.0,73.0,14.7,4.2,4.2
E06000023,"Bristol, City of",utla,2021-04-13,25_29,53656.0,3353.0,73.0,9489.0,2.0,3353.0,73.0,17.7,6.2,6.2
E06000023,"Bristol, City of",utla,2021-04-13,30_34,53303.0,3443.0,76.0,10650.0,7.0,3443.0,76.0,20.0,6.5,6.5
E06000023,"Bristol, City of",utla,2021-04-13,35_39,46044.0,2930.0,70.0,10801.0,2.0,2930.0,70.0,23.5,6.4,6.4
E06000023,"Bristol, City of",utla,2021-04-13,40_44,37480.0,2692.0,68.0,11432.0,11.0,2692.0,68.0,30.5,7.2,7.2
E06000023,"Bristol, City of",utla,2021-04-13,45_49,31545.0,2644.0,59.0,12909.0,16.0,2644.0,59.0,40.9,8.4,8.4
E06000023,"Bristol, City of",utla,2021-04-13,50_54,29501.0,2802.0,54.0,23360.0,5.0,2802.0,54.0,79.2,9.5,9.5
E06000023,"Bristol, City of",utla,2021-04-13,55_59,27546.0,2846.0,72.0,22756.0,3.0,2846.0,72.0,82.6,10.3,10.3
E06000023,"Bristol, City of",utla,2021-04-13,60_64,22137.0,2080.0,42.0,18939.0,2.0,2080.0,42.0,85.6,9.4,9.4
E06000023,"Bristol, City of",utla,2021-04-13,65_69,17977.0,1228.0,104.0,16105.0,1.0,1228.0,104.0,89.6,6.8,6.8
E06000023,"Bristol, City of",utla,2021-04-13,70_74,16550.0,2538.0,79.0,15329.0,0.0,2538.0,79.0,92.6,15.3,15.3
E06000023,"Bristol, City of",utla,2021-04-13,75_79,11602.0,6151.0,158.0,10859.0,1.0,6151.0,158.0,93.6,53.0,53.0
E06000023,"Bristol, City of",utla,2021-04-13,80_84,8187.0,6714.0,82.0,7752.0,0.0,6714.0,82.0,94.7,82.0,82.0
E06000023,"Bristol, City of",utla,2021-04-13,85_89,5090.0,4113.0,65.0,4819.0,0.0,4113.0,65.0,94.7,80.8,80.8
E06000023,"Bristol, City of",utla,2021-04-13,90+,2927.0,2317.0,52.0,2775.0,0.0,2317.0,52.0,94.8,79.2,79.2
E06000023,"Bristol, City of",utla,2021-04-12,16_17,10169.0,27.0,0.0,561.0,0.0,27.0,0.0,5.5,0.3,0.3
E06000023,"Bristol, City of",utla,2021-04-12,18_24,63771.0,2636.0,107.0,9389.0,3.0,2636.0,107.0,14.7,4.1,4.1
E06000023,"Bristol, City of",utla,2021-04-12,25_29,53656.0,3280.0,79.0,9487.0,3.0,3280.0,79.0,17.7,6.1,6.1
E06000023,"Bristol, City of",utla,2021-04-12,30_34,53303.0,3367.0,85.0,10643.0,4.0,3367.0,85.0,20.0,6.3,6.3
E06000023,"Bristol, City of",utla,2021-04-12,35_39,46044.0,2860.0,80.0,10799.0,8.0,2860.0,80.0,23.5,6.2,6.2
E06000023,"Bristol, City of",utla,2021-04-12,40_44,37480.0,2624.0,65.0,11421.0,6.0,2624.0,65.0,30.5,7.0,7.0
E06000023,"Bristol, City of",utla,2021-04-12,45_49,31545.0,2585.0,70.0,12893.0,3.0,2585.0,70.0,40.9,8.2,8.2
E06000023,"Bristol, City of",utla,2021-04-12,50_54,29501.0,2748.0,84.0,23355.0,12.0,2748.0,84.0,79.2,9.3,9.3
E06000023,"Bristol, City of",utla,2021-04-12,55_59,27546.0,2774.0,70.0,22753.0,4.0,2774.0,70.0,82.6,10.1,10.1
E06000023,"Bristol, City of",utla,2021-04-12,60_64,22137.0,2038.0,50.0,18937.0,2.0,2038.0,50.0,85.5,9.2,9.2
E06000023,"Bristol, City of",utla,2021-04-12,65_69,17977.0,1124.0,31.0,16104.0,1.0,1124.0,31.0,89.6,6.3,6.3
E06000023,"Bristol, City of",utla,2021-04-12,70_74,16550.0,2459.0,19.0,15329.0,0.0,2459.0,19.0,92.6,14.9,14.9
E06000023,"Bristol, City of",utla,2021-04-12,75_79,11602.0,5993.0,129.0,10858.0,0.0,5993.0,129.0,93.6,51.7,51.7
E06000023,"Bristol, City of",utla,2021-04-12,80_84,8187.0,6632.0,144.0,7752.0,0.0,6632.0,144.0,94.7,81.0,81.0
E06000023,"Bristol, City of",utla,2021-04-12,85_89,5090.0,4048.0,97.0,4819.0,0.0,4048.0,97.0,94.7,79.5,79.5
E06000023,"Bristol, City of",utla,2021-04-12,90+,2927.0,2265.0,50.0,2775.0,0.0,2265.0,50.0,94.8,77.4,77.4
E06000023,"Bristol, City of",utla,2021-04-11,16_17,10169.0,27.0,0.0,561.0,4.0,27.0,0.0,5.5,0.3,0.3
E06000023,"Bristol, City of",utla,2021-04-11,18_24,63771.0,2529.0,85.0,9386.0,6.0,2529.0,85.0,14.7,4.0,4.0
E06000023,"Bristol, City of",utla,2021-04-11,25_29,53656.0,3201.0,95.0,9484.0,2.0,3201.0,95.0,17.7,6.0,6.0
E06000023,"Bristol, City of",utla,2021-04-11,30_34,53303.0,3282.0,87.0,10639.0,7.0,3282.0,87.0,20.0,6.2,6.2
E06000023,"Bristol, City of",utla,2021-04-11,35_39,46044.0,2780.0,75.0,10791.0,8.0,2780.0,75.0,23.4,6.0,6.0
E06000023,"Bristol, City of",utla,2021-04-11,40_44,37480.0,2559.0,66.0,11415.0,5.0,2559.0,66.0,30.5,6.8,6.8
E06000023,"Bristol, City of",utla,2021-04-11,45_49,31545.0,2515.0,60.0,12890.0,6.0,2515.0,60.0,40.9,8.0,8.0
E06000023,"Bristol, City of",utla,2021-04-11,50_54,29501.0,2664.0,79.0,23343.0,51.0,2664.0,79.0,79.1,9.0,9.0
E06000023,"Bristol, City of",utla,2021-04-11,55_59,27546.0,2704.0,88.0,22749.0,10.0,2704.0,88.0,82.6,9.8,9.8
E06000023,"Bristol, City of",utla,2021-04-11,60_64,22137.0,1988.0,60.0,18935.0,1.0,1988.0,60.0,85.5,9.0,9.0
E06000023,"Bristol, City of",utla,2021-04-11,65_69,17977.0,1093.0,28.0,16103.0,0.0,1093.0,28.0,89.6,6.1,6.1
E06000023,"Bristol, City of",utla,2021-04-11,70_74,16550.0,2440.0,6.0,15329.0,0.0,2440.0,6.0,92.6,14.7,14.7
E06000023,"Bristol, City of",utla,2021-04-11,75_79,11602.0,5864.0,65.0,10858.0,0.0,5864.0,65.0,93.6,50.5,50.5
E06000023,"Bristol, City of",utla,2021-04-11,80_84,8187.0,6488.0,42.0,7752.0,0.0,6488.0,42.0,94.7,79.2,79.2
E06000023,"Bristol, City of",utla,2021-04-11,85_89,5090.0,3951.0,30.0,4819.0,0.0,3951.0,30.0,94.7,77.6,77.6
E06000023,"Bristol, City of",utla,2021-04-11,90+,2927.0,2215.0,17.0,2775.0,0.0,2215.0,17.0,94.8,75.7,75.7
E06000023,"Bristol, City of",utla,2021-04-10,16_17,10169.0,27.0,5.0,557.0,84.0,27.0,5.0,5.5,0.3,0.3
E06000023,"Bristol, City of",utla,2021-04-10,18_24,63771.0,2444.0,139.0,9380.0,24.0,2444.0,139.0,14.7,3.8,3.8
E06000023,"Bristol, City of",utla,2021-04-10,25_29,53656.0,3106.0,117.0,9482.0,19.0,3106.0,117.0,17.7,5.8,5.8
E06000023,"Bristol, City of",utla,2021-04-10,30_34,53303.0,3195.0,131.0,10632.0,41.0,3195.0,131.0,19.9,6.0,6.0
E06000023,"Bristol, City of",utla,2021-04-10,35_39,46044.0,2705.0,138.0,10783.0,55.0,2705.0,138.0,23.4,5.9,5.9
E06000023,"Bristol, City of",utla,2021-04-10,40_44,37480.0,2493.0,129.0,11410.0,55.0,2493.0,129.0,30.4,6.7,6.7
E06000023,"Bristol, City of",utla,2021-04-10,45_49,31545.0,2455.0,137.0,12884.0,61.0,2455.0,137.0,40.8,7.8,7.8
E06000023,"Bristol, City of",utla,2021-04-10,50_54,29501.0,2585.0,147.0,23292.0,116.0,2585.0,147.0,79.0,8.8,8.8
E06000023,"Bristol, City of",utla,2021-04-10,55_59,27546.0,2616.0,173.0,22739.0,46.0,2616.0,173.0,82.5,9.5,9.5
E06000023,"Bristol, City of",utla,2021-04-10,60_64,22137.0,1928.0,163.0,18934.0,21.0,1928.0,163.0,85.5,8.7,8.7
E06000023,"Bristol, City of",utla,2021-04-10,65_69,17977.0,1065.0,125.0,16103.0,7.0,1065.0,125.0,89.6,5.9,5.9
E06000023,"Bristol, City of",utla,2021-04-10,70_74,16550.0,2434.0,257.0,15329.0,1.0,2434.0,257.0,92.6,14.7,14.7
E06000023,"Bristol, City of",utla,2021-04-10,75_79,11602.0,5799.0,1069.0,10858.0,5.0,5799.0,1069.0,93.6,50.0,50.0
E06000023,"Bristol, City of",utla,2021-04-10,80_84,8187.0,6446.0,385.0,7752.0,2.0,6446.0,385.0,94.7,78.7,78.7
E06000023,"Bristol, City of",utla,2021-04-10,85_89,5090.0,3921.0,225.0,4819.0,2.0,3921.0,225.0,94.7,77.0,77.0
E06000023,"Bristol, City of",utla,2021-04-10,90+,2927.0,2198.0,132.0,2775.0,0.0,2198.0,132.0,94.8,75.1,75.1
E06000023,"Bristol, City of",utla,2021-04-09,16_17,10169.0,22.0,1.0,473.0,5.0,22.0,1.0,4.7,0.2,0.2
E06000023,"Bristol, City of",utla,2021-04-09,18_24,63771.0,2305.0,113.0,9356.0,16.0,2305.0,113.0,14.7,3.6,3.6
E06000023,"Bristol, City of",utla,2021-04-09,25_29,53656.0,2989.0,114.0,9463.0,18.0,2989.0,114.0,17.6,5.6,5.6
E06000023,"Bristol, City of",utla,2021-04-09,30_34,53303.0,3064.0,150.0,10591.0,72.0,3064.0,150.0,19.9,5.7,5.7
E06000023,"Bristol, City of",utla,2021-04-09,35_39,46044.0,2567.0,127.0,10728.0,75.0,2567.0,127.0,23.3,5.6,5.6
E06000023,"Bristol, City of",utla,2021-04-09,40_44,37480.0,2364.0,109.0,11355.0,24.0,2364.0,109.0,30.3,6.3,6.3
E06000023,"Bristol, City of",utla,2021-04-09,45_49,31545.0,2318.0,126.0,12823.0,32.0,2318.0,126.0,40.6,7.3,7.3
E06000023,"Bristol, City of",utla,2021-04-09,50_54,29501.0,2438.0,128.0,23176.0,85.0,2438.0,128.0,78.6,8.3,8.3
E06000023,"Bristol, City of",utla,2021-04-09,55_59,27546.0,2443.0,131.0,22693.0,23.0,2443.0,131.0,82.4,8.9,8.9
E06000023,"Bristol, City of",utla,2021-04-09,60_64,22137.0,1765.0,112.0,18913.0,9.0,1765.0,112.0,85.4,8.0,8.0
E06000023,"Bristol, City of",utla,2021-04-09,65_69,17977.0,940.0,93.0,16096.0,6.0,940.0,93.0,89.5,5.2,5.2
E06000023,"Bristol, City of",utla,2021-04-09,70_74,16550.0,2177.0,461.0,15328.0,1.0,2177.0,461.0,92.6,13.2,13.2
E06000023,"Bristol, City of",utla,2021-04-09,75_79,11602.0,4730.0,839.0,10853.0,0.0,4730.0,839.0,93.5,40.8,40.8
E06000023,"Bristol, City of",utla,2021-04-09,80_84,8187.0,6061.0,213.0,7750.0,0.0,6061.0,213.0,94.7,74.0,74.0
E06000023,"Bristol, City of",utla,2021-04-09,85_89,5090.0,3696.0,132.0,4817.0,0.0,3696.0,132.0,94.6,72.6,72.6
E06000023,"Bristol, City of",utla,2021-04-09,90+,2927.0,2066.0,94.0,2775.0,1.0,2066.0,94.0,94.8,70.6,70.6
E06000023,"Bristol, City of",utla,2021-04-08,16_17,10169.0,21.0,0.0,468.0,0.0,21.0,0.0,4.6,0.2,0.2
E06000023,"Bristol, City of",utla,2021-04-08,18_24,63771.0,2192.0,96.0,9340.0,13.0,2192.0,96.0,14.6,3.4,3.4
E06000023,"Bristol, City of",utla,2021-04-08,25_29,53656.0,2875.0,113.0,9445.0,21.0,2875.0,113.0,17.6,5.4,5.4
E06000023,"Bristol, City of",utla,2021-04-08,30_34,53303.0,2914.0,124.0,10519.0,22.0,2914.0,124.0,19.7,5.5,5.5
E06000023,"Bristol, City of",utla,2021-04-08,35_39,46044.0,2440.0,99.0,10653.0,27.0,2440.0,99.0,23.1,5.3,5.3
E06000023,"Bristol, City of",utla,2021-04-08,40_44,37480.0,2255.0,69.0,11331.0,19.0,2255.0,69.0,30.2,6.0,6.0
E06000023,"Bristol, City of",utla,2021-04-08,45_49,31545.0,2192.0,98.0,12791.0,22.0,2192.0,98.0,40.5,6.9,6.9
E06000023,"Bristol, City of",utla,2021-04-08,50_54,29501.0,2310.0,112.0,23091.0,100.0,2310.0,112.0,78.3,7.8,7.8
E06000023,"Bristol, City of",utla,2021-04-08,55_59,27546.0,2312.0,86.0,22670.0,19.0,2312.0,86.0,82.3,8.4,8.4
E06000023,"Bristol, City of",utla,2021-04-08,60_64,22137.0,1653.0,70.0,18904.0,9.0,1653.0,70.0,85.4,7.5,7.5
E06000023,"Bristol, City of",utla,2021-04-08,65_69,17977.0,847.0,64.0,16090.0,6.0,847.0,64.0,89.5,4.7,4.7
E06000023,"Bristol, City of",utla,2021-04-08,70_74,16550.0,1716.0,429.0,15327.0,4.0,1716.0,429.0,92.6,10.4,10.4
E06000023,"Bristol, City of",utla,2021-04-08,75_79,11602.0,3891.0,748.0,10853.0,0.0,3891.0,748.0,93.5,33.5,33.5
